artistName,minutesPlayed,msPlayed,tracks,month,year
Jeff Buckley,3.2049499999999997,192297,"{'Hallelujah', ""I Know It's Over""}",8,2025
Gary Jules,3.1584333333333334,189506,{'Mad World'},8,2025
Junip,3.1495166666666665,188971,{'In Every Direction'},8,2025
My Chemical Romance,3.148433333333333,188906,{'Kiss the Ring'},8,2025
Imogen Heap,3.1137166666666665,186823,{'Hide and Seek'},8,2025
TR/ST,3.0722833333333335,184337,{'Shoom'},8,2025
Sebadoh,3.054883333333333,183293,{'Spoiled'},8,2025
The Jesus and Mary Chain,3.0291,181746,{'Just Like Honey'},8,2025
Daikaiju,2.9321,175926,"{'Escape From Nebula M Spacehunter', 'Gullwing Rides Again'}",8,2025
Macabre Plaza,2.926966666666667,175618,"{""A Devil's Touch in the Midwest"", ""A Chimps' smile"", ""A Bird's Last Look""}",8,2025
The Hat,2.919216666666667,175153,{'The Angry River (feat. Father John Misty and S.I. Istwa) [Theme From the HBO Series True Detective]'},8,2025
Beirut,2.86,171600,{'Scenic World'},8,2025
Tanukichan,2.818566666666667,169114,{'Like the Sun'},8,2025
Chapterhouse,2.7893833333333333,167363,"{""Pearl - 12'' Version""}",8,2025
We Lost The Sea,2.7363833333333334,164183,{'The Vessel'},8,2025
Fox Academy,2.6460666666666666,158764,{'lavender blood'},8,2025
College,2.4823,148938,{'A Real Hero'},8,2025
J. Cole,2.4736833333333332,148421,{'a m a r i'},8,2025
Hurts,2.4262333333333332,145574,{'Redemption'},8,2025
The Distillers,2.3348333333333335,140090,{'Drain the Blood'},8,2025
Linkin Park,2.3299,139794,{'Crawling'},8,2025
Radiator Hospital,2.29785,137871,{'Our Song'},8,2025
Foxygen,2.2866666666666666,137200,{'You & I'},8,2025
Josh Lippi & The Overtimers,2.242783333333333,134567,{'St. Francis'},8,2025
Two Steps from Hell,2.23835,134301,{'Birth of a Hero (Instrumental)'},8,2025
Resentvul,2.18445,131067,{'Pitch Black'},8,2025
vcr-classique,2.1743166666666665,130459,{'fiji babe'},8,2025
Kings of Leon,2.1675333333333335,130052,{'Sex on Fire'},8,2025
Grimes,2.1230333333333333,127382,{'Genesis'},8,2025
Sleater-Kinney,2.048216666666667,122893,{'Buy Her Candy'},8,2025
Music Lab Collective,1.86445,111867,"{'Canon in D Major, P.37'}",8,2025
Iron & Wine,1.8563833333333333,111383,{'Naked as We Came'},8,2025
Soul Remnants,1.6175,97050,{'Dead Black (Heart of Ice)'},8,2025
dandelion hands,1.5681333333333334,94088,"{""Wren's Lullaby""}",8,2025
oOoOO,1.3334166666666667,80005,{'Burnout Eyess'},8,2025
Peace,1.3071333333333333,78428,{'1998 (Delicious)'},8,2025
The Mars Volta,1.2003333333333333,72020,{'Vermicide'},8,2025
311,1.0488333333333333,62930,{'Beautiful Disaster'},8,2025
Jack White,0.9098833333333334,54593,{'Connected By Love'},8,2025
Lights From A Distance,0.7920666666666667,47524,{'Dawning'},8,2025
Ane Brun,0.7232166666666667,43393,{'All My Tears'},8,2025
Led Zeppelin,0.6659833333333334,39959,"{'Going to California - Remaster', 'Rock and Roll - Remaster'}",8,2025
Death,0.5497166666666666,32983,{'Politicians In My Eyes'},8,2025
Planning For Burial,0.3213666666666667,19282,{'Warmth of You'},8,2025
Bowerbirds,0.2386,14316,{'Northern Lights'},8,2025
She Wants Revenge,0.23575,14145,{'Tear You Apart'},8,2025
Fair To Midland,0.1975,11850,{'Dance Of The Manatee'},8,2025
Mastodon,0.16958333333333334,10175,{'The Sparrow'},8,2025
Killswitch Engage,0.12423333333333333,7454,{'The End of Heartache'},8,2025
Simon & Garfunkel,0.0988,5928,{'The Only Living Boy in New York'},8,2025
Mondo Generator,0.0922,5532,{'Autopilot'},8,2025
Opeth,0.06321666666666667,3793,{'Persephone'},8,2025
Broken Bells,0.05708333333333333,3425,{'The High Road'},8,2025
Elias,0.050166666666666665,3010,{'sweet escape'},8,2025
King Krule,0.04275,2565,{'A Lizard State'},8,2025
Local Natives,0.03453333333333333,2072,{'Dark Days'},8,2025
DIIV,0.03376666666666667,2026,"{'Valentine', 'Doused'}",8,2025
Hamilton Leithauser,0.027866666666666668,1672,{'A 1000 Times'},8,2025
TV On The Radio,0.027266666666666668,1636,{'Wolf Like Me'},8,2025
Oketo,0.025283333333333335,1517,{'Like a Child'},8,2025
The Southern Death Cult,0.02266666666666667,1360,{'Moya'},8,2025
The Murder City Devils,0.016633333333333333,998,{'Press Gang'},8,2025
Spoon,0.016583333333333332,995,"{""Don't Make Me a Target""}",8,2025
Breathe Carolina,0.016,960,{'The Dressing Room'},8,2025
Margot & The Nuclear So And So's,0.0,0,{'Broadripple Is Burning'},8,2025
