trackName,artistName,minutesPlayed,msPlayed,month,year
Son Of Sam,Elliott Smith,0.15236666666666668,9142,1,2026
Something In The Way - Live,Nirvana,0.13965,8379,1,2026
Almost Easy,Avenged Sevenfold,0.10411666666666666,6247,1,2026
Now That You're Home,Manchester Orchestra,0.10145,6087,1,2026
Expectations,Belle and Sebastian,0.08503333333333334,5102,1,2026
Untitled,Interpol,0.07736666666666667,4642,1,2026
How It Feels To Be Something On,Sunny Day Real Estate,0.03601666666666667,2161,1,2026
The Suburbs,Arcade Fire,0.031933333333333334,1916,1,2026
We're In This Together,Nine Inch Nails,0.027566666666666666,1654,1,2026
Drunk In LA,Beach House,0.026916666666666665,1615,1,2026
Identikit,Radiohead,0.02351666666666667,1411,1,2026
Down with the Sickness,Disturbed,0.022316666666666665,1339,1,2026
Conga,Miami Sound Machine,0.015433333333333334,926,1,2026
Kryptonite,3 Doors Down,0.014866666666666667,892,1,2026
worthless,Teen Suicide,0.01205,723,1,2026
All The Pretty Faces,The Killers,0.0011166666666666666,67,1,2026
Whispers in the Dark,Skillet,0.0,0,1,2026
